IPProto,SrcIP,SrcPort,DstIp,DstPort,UID,App,Proto,Status,Info,BytesSent,BytesRcvd,PktsSent,PktsRcvd,FirstSeen,LastSeen
6,10.215.173.1,59646,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1974,768,14,12,1700991295846,1700991411417
6,10.215.173.1,41686,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3917,1550,22,19,1700991296905,1700991411417
6,10.215.173.1,35732,157.240.22.2,443,10334,Instagram,TLS,Closed,gateway.instagram.com,6198,2898,19,22,1700991296908,1700991411416
17,10.215.173.1,53654,157.240.22.63,443,10334,Instagram,QUIC,Closed,graph.instagram.com,17883,1391095,118,1121,1700991297520,1700991300182
6,10.215.173.1,36992,157.240.22.63,443,10334,Instagram,HTTPS,Closed,scontent-sjc3-1.cdninstagram.com,806,656,7,6,1700991297524,1700991411417
17,10.215.173.1,55584,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,11013,6265,12,11,1700991326520,1700991326762
17,10.215.173.1,27414,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1700991326526,1700991326595
17,10.215.173.1,36276,10.215.173.2,53,10334,Instagram,DNS,Closed,gateway.instagram.com,67,115,1,1,1700991944014,1700991944056
6,10.215.173.1,59264,157.240.22.2,443,10334,Instagram,TLS,Closed,gateway.instagram.com,4613,3041,35,34,1700991944019,1700992064428
17,10.215.173.1,39522,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,27452,29641,47,63,1700991944176,1700992072611
6,10.215.173.1,45552,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3953,1484,25,18,1700991944188,1700992064428
17,10.215.173.1,23913,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1700991944203,1700991944247
17,10.215.173.1,13231,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700991944214,1700991944259
6,10.215.173.1,42284,157.240.11.52,443,10334,Instagram,HTTPS,Closed,i.instagram.com,834,839,8,8,1700991944223,1700992010029
6,10.215.173.1,42290,157.240.11.52,443,10334,Instagram,HTTPS,Closed,i.instagram.com,834,839,8,8,1700991944235,1700992010034
6,10.215.173.1,59272,157.240.22.2,443,10334,Instagram,TLS,Closed,gateway.instagram.com,6557,3097,27,26,1700991944394,1700992064428
17,10.215.173.1,37171,157.240.22.63,443,10334,Instagram,QUIC,Closed,graph.instagram.com,23225,8215,27,21,1700991944478,1700992015404
6,10.215.173.1,48742,157.240.22.19,443,10334,Instagram,HTTPS,Closed,web.facebook.com,2574,3563,12,10,1700991944487,1700992010163
17,10.215.173.1,44098,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700991944493,1700991944526
17,10.215.173.1,60591,10.215.173.2,53,10334,Instagram,DNS,Closed,web.facebook.com,62,121,1,1,1700991944494,1700991944554
17,10.215.173.1,19720,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1700991944509,1700991944564
6,10.215.173.1,33306,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1956,768,14,12,1700991944545,1700992035246
17,10.215.173.1,59036,157.240.22.63,443,10334,Instagram,QUIC,Closed,graph.instagram.com,14013,827075,81,674,1700991946663,1700991955037
6,10.215.173.1,35302,157.240.22.63,443,10334,Instagram,HTTPS,Closed,scontent-sjc3-1.cdninstagram.com,806,656,7,6,1700991946669,1700992064428
6,10.215.173.1,35308,157.240.22.63,443,10334,Instagram,HTTPS,Closed,scontent-sjc3-1.cdninstagram.com,806,656,7,6,1700991946674,1700992064428
17,10.215.173.1,48207,31.13.70.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,11953,9804,13,16,1700992015440,1700992077463
17,10.215.173.1,2129,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1700992015445,1700992015482
17,10.215.173.1,49715,157.240.11.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,416735,617197,593,825,1700992072658,1700992611310
17,10.215.173.1,20002,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1700992072683,1700992072728
6,10.215.173.1,43058,157.240.22.2,443,10334,Instagram,TLS,Active,gateway.instagram.com,10609,8689,100,105,1700992072693,1700992761218
17,10.215.173.1,49432,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992072708,1700992072749
17,10.215.173.1,23330,10.215.173.2,53,10334,Instagram,DNS,Closed,gateway.instagram.com,67,115,1,1,1700992072724,1700992072768
6,10.215.173.1,52208,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1853,689,12,11,1700992072751,1700992135205
6,10.215.173.1,47316,157.240.22.2,443,10334,Instagram,TLS,Active,gateway.instagram.com,9136,5714,69,69,1700992072898,1700992742722
6,10.215.173.1,35000,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3632,1324,17,14,1700992072993,1700992135206
17,10.215.173.1,35216,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,275479,23232,299,142,1700992077472,1700992293740
17,10.215.173.1,62407,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1700992077480,1700992077520
17,10.215.173.1,59763,157.240.22.63,443,10334,Instagram,QUIC,Active,graph.instagram.com,1161262,96209442,9005,78034,1700992080080,1700992740829
6,10.215.173.1,41552,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,1858,7269,15,15,1700992113659,1700992176216
17,10.215.173.1,49933,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1700992113663,1700992113699
6,10.215.173.1,40346,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3668,1378,20,16,1700992135218,1700992196690
17,10.215.173.1,18489,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992135226,1700992135255
17,10.215.173.1,33802,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992135435,1700992135474
6,10.215.173.1,37408,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,689,11,11,1700992135478,1700992196690
17,10.215.173.1,39648,157.240.22.25,443,10334,Instagram,QUIC,Closed,cdn.fbsbx.com,2350,7898,5,12,1700992182195,1700992182256
17,10.215.173.1,64275,10.215.173.2,53,10334,Instagram,DNS,Closed,scontent-sjc3-1.xx.fbcdn.net,74,90,1,1,1700992182201,1700992182232
6,10.215.173.1,56678,157.240.22.2,443,10334,Instagram,TLS,Active,gateway.instagram.com,4831,4867,73,68,1700992192530,1700992742375
17,10.215.173.1,25458,10.215.173.2,53,10334,Instagram,DNS,Closed,gateway.instagram.com,67,115,1,1,1700992192535,1700992192577
17,10.215.173.1,27463,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992196711,1700992196747
6,10.215.173.1,54968,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3747,1459,22,18,1700992196715,1700992257958
17,10.215.173.1,5744,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992196925,1700992196963
6,10.215.173.1,43420,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,689,11,11,1700992196967,1700992257958
6,10.215.173.1,55766,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,4128,6166,26,23,1700992257982,1700992405191
17,10.215.173.1,13044,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992257986,1700992258035
17,10.215.173.1,32157,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992258189,1700992258226
6,10.215.173.1,35564,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,2452,10637,23,22,1700992258229,1700992333025
17,10.215.173.1,12214,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1700992258230,1700992258295
6,10.215.173.1,42802,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,689,11,11,1700992258232,1700992329264
17,10.215.173.1,35101,31.13.70.52,443,10334,Instagram,QUIC,Closed,graph.instagram.com,59939,5263,60,27,1700992293958,1700992303454
17,10.215.173.1,61180,10.215.173.2,53,10334,Instagram,DNS,Closed,graph.instagram.com,65,110,1,1,1700992293986,1700992294029
17,10.215.173.1,56690,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992330274,1700992330326
6,10.215.173.1,34142,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1700992330329,1700992389891
17,10.215.173.1,53571,31.13.70.52,443,10334,Instagram,QUIC,Active,graph.instagram.com,609334,44283,667,308,1700992335790,1700992761490
6,10.215.173.1,56786,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,1618,3799,9,9,1700992344489,1700992405192
17,10.215.173.1,35641,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1700992344493,1700992344548
17,10.215.173.1,31355,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992390902,1700992390944
6,10.215.173.1,45728,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1700992390952,1700992451146
17,10.215.173.1,16654,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992405214,1700992405253
6,10.215.173.1,58662,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3588,1339,18,15,1700992405223,1700992466601
17,10.215.173.1,46365,157.240.22.25,443,10334,Instagram,QUIC,Closed,cdn.fbsbx.com,3830,27223,11,33,1700992438613,1700992438759
17,10.215.173.1,43279,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992452161,1700992452215
6,10.215.173.1,45408,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1700992452221,1700992512674
6,10.215.173.1,36086,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3668,1379,20,16,1700992466613,1700992527989
17,10.215.173.1,7865,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992466615,1700992466644
6,10.215.173.1,57758,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,3712,29321,38,38,1700992480560,1700992589059
17,10.215.173.1,1375,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1700992480563,1700992480601
17,10.215.173.1,23100,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992513685,1700992513741
6,10.215.173.1,50296,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,689,11,11,1700992513748,1700992573641
6,10.215.173.1,42006,157.240.11.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3627,1299,19,14,1700992527996,1700992589060
17,10.215.173.1,28746,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992528002,1700992528038
17,10.215.173.1,46255,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992574650,1700992574700
6,10.215.173.1,37626,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,609,11,9,1700992574703,1700992635130
6,10.215.173.1,39454,31.13.70.3,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,3588,1379,18,16,1700992589081,1700992650489
17,10.215.173.1,43625,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992589089,1700992589127
17,10.215.173.1,41323,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992636139,1700992636182
6,10.215.173.1,45708,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1853,729,12,12,1700992636188,1700992696059
17,10.215.173.1,33606,157.240.11.52,443,10334,Instagram,QUIC,Closed,i.instagram.com,14135,11486,27,34,1700992645482,1700992666580
17,10.215.173.1,25144,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1700992645490,1700992645536
6,10.215.173.1,39642,157.240.22.12,443,10334,Instagram,HTTPS,Closed,edge-mqtt.facebook.com,5796,4444,22,17,1700992650506,1700992711344
17,10.215.173.1,22223,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992650519,1700992650554
6,10.215.173.1,41528,157.240.22.25,443,10334,Instagram,HTTPS,Closed,cdn.fbsbx.com,1738,4240,12,12,1700992659832,1700992721643
17,10.215.173.1,31417,10.215.173.2,53,10334,Instagram,DNS,Closed,cdn.fbsbx.com,59,110,1,1,1700992659837,1700992659894
17,10.215.173.1,39917,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992697068,1700992697122
6,10.215.173.1,35398,157.240.22.175,5222,10334,Instagram,TCP,Closed,z-p42-chat-e2ee-ig.facebook.com,1813,649,11,10,1700992697141,1700992757759
17,10.215.173.1,59351,157.240.11.52,443,10334,Instagram,QUIC,Active,i.instagram.com,81663,67882,89,96,1700992710610,1700992761450
17,10.215.173.1,32397,10.215.173.2,53,10334,Instagram,DNS,Closed,i.instagram.com,61,106,1,1,1700992710616,1700992710663
6,10.215.173.1,49804,31.13.70.3,443,10334,Instagram,HTTPS,Active,edge-mqtt.facebook.com,5839,4511,21,18,1700992711355,1700992761301
17,10.215.173.1,37639,10.215.173.2,53,10334,Instagram,DNS,Closed,edge-mqtt.facebook.com,68,108,1,1,1700992711360,1700992711390
17,10.215.173.1,21401,10.215.173.2,53,10334,Instagram,DNS,Closed,z-p42-chat-e2ee-ig.facebook.com,77,129,1,1,1700992758770,1700992758821
6,10.215.173.1,59562,157.240.22.175,5222,10334,Instagram,TCP,Active,z-p42-chat-e2ee-ig.facebook.com,1813,569,11,8,1700992758825,1700992759102
